,creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin,product_item_sku_id_encoded
357,2020-11-29,MA-DMSUFQ,20,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,10.00050002500125,2
358,2020-12-06,MA-DMSUFQ,6,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,1,12,353,19,177,360,1,10.00050002500125,2
359,2020-12-13,MA-DMSUFQ,6,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,2,12,346,12,170,353,1,10.00050002500125,2
360,2020-12-20,MA-DMSUFQ,10,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,3,12,339,5,163,346,1,10.00050002500125,2
361,2020-12-27,MA-DMSUFQ,6,194.99,208.32333333333335,189.99,208.32333333333335,0.0,0.0,True,0,6,4,12,332,363,156,339,1,12.800614429492624,2
362,2021-01-03,MA-DMSUFQ,3,199.99,199.99,189.99,199.99,0.0,0.0,True,0,6,1,1,325,356,149,332,1,0.0,2
363,2021-01-10,MA-DMSUFQ,7,199.99,228.5614285714286,189.99,228.5614285714286,0.0,0.0,False,0,6,2,1,318,349,142,325,1,25.001093797853663,2
364,2021-01-17,MA-DMSUFQ,9,192.21222222222224,249.98999999999998,189.99,249.98999999999998,0.0,0.0,True,0,6,3,1,311,342,135,318,1,46.2240711850696,2
365,2021-01-24,MA-DMSUFQ,8,189.99,249.99,189.99,249.99,0.0,0.0,True,0,6,4,1,304,335,128,311,1,48.001920076803074,2
366,2021-01-31,MA-DMSUFQ,6,189.99,249.99,189.99,249.99,0.0,0.0,False,0,6,5,1,297,328,121,304,1,48.001920076803074,2
367,2021-02-07,MA-DMSUFQ,11,189.99,249.99,189.99,249.99,0.0,0.0,False,0,6,1,2,290,321,114,297,1,48.001920076803074,2
368,2021-02-14,MA-DMSUFQ,8,189.99,249.99,189.99,249.99,0.0,0.0,False,0,6,2,2,283,314,107,290,1,48.001920076803074,2
369,2021-02-21,MA-DMSUFQ,7,189.99,249.99,189.99,249.99,0.0,0.0,False,0,6,3,2,276,307,100,283,1,48.001920076803074,2
370,2021-02-28,MA-DMSUFQ,11,189.99000000000004,249.99000000000004,189.99,249.99000000000004,0.0,0.0,True,0,6,4,2,269,300,93,276,1,48.00192007680307,2
371,2021-03-07,MA-DMSUFQ,4,219.99,249.99,189.99,249.99,0.0,0.0,True,0,6,1,3,262,293,86,269,1,24.000960038401537,2
372,2021-03-14,MA-DMSUFQ,2,249.99,249.99,189.99,249.99,0.0,0.0,True,0,6,2,3,255,286,79,262,1,0.0,2
373,2021-03-21,MA-DMSUFQ,3,249.99,249.99,229.0,249.99,0.0,0.0,False,0,6,3,3,248,279,72,255,1,0.0,2
374,2021-03-28,MA-DMSUFQ,4,237.99,249.99,226.2425,249.99,0.0,0.0,True,0,6,4,3,241,272,65,248,1,9.600384015360614,2
375,2021-04-04,MA-DMSUFQ,7,214.2757142857143,249.99,212.42285714285714,249.99,0.0,0.0,True,0,6,1,4,234,265,58,241,1,28.57257147428755,2
376,2021-04-11,MA-DMSUFQ,9,235.9966666666667,249.98999999999998,229.0,249.98999999999998,0.0,0.0,True,0,6,2,4,227,258,51,234,1,11.195114471245477,2
377,2021-04-18,MA-DMSUFQ,9,229.0,249.99,229.0,249.99,0.0,0.0,True,0,6,3,4,220,251,44,227,1,16.79267170686828,2
378,2021-04-25,MA-DMSUFQ,6,226.24833333333333,249.99,221.41333333333333,249.99,0.0,0.0,True,0,6,4,4,213,244,37,220,1,18.99409309705722,2
379,2021-05-02,MA-DMSUFQ,2,212.49,249.99,206.24,249.99,0.0,0.0,True,0,6,1,5,206,237,30,213,1,30.00120004800192,2
380,2021-05-09,MA-DMSUFQ,4,203.115,249.99,199.99,249.99,0.0,0.0,True,0,6,2,5,199,230,23,206,1,37.5015000600024,2
381,2021-05-16,MA-DMSUFQ,6,199.99,249.99,199.99,249.99,0.0,0.0,True,0,6,3,5,192,223,16,199,1,40.00160006400256,2
382,2021-05-23,MA-DMSUFQ,3,199.99,249.99,199.99,249.99,0.0,0.0,False,0,6,4,5,185,216,9,192,1,40.00160006400256,2
383,2021-05-30,MA-DMSUFQ,12,199.99000000000004,263.6263636363637,223.17181818181822,263.6263636363637,0.0,0.0,True,0,6,5,5,178,209,2,185,1,48.27769329181452,2
384,2021-06-06,MA-DMSUFQ,12,199.99000000000004,277.2627272727273,246.35363636363638,277.2627272727273,0.0,0.0,False,0,6,1,6,171,202,360,178,1,55.73971520284338,2
385,2021-06-13,MA-DMSUFQ,3,199.99,299.99,284.99,299.99,0.0,0.0,True,0,6,2,6,164,195,353,171,1,66.66888896296544,2
386,2021-06-20,MA-DMSUFQ,2,284.99,299.99,284.99,299.99,0.0,0.0,True,0,6,3,6,157,188,346,164,1,10.000333344444815,2
387,2021-06-27,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,4,6,150,181,339,157,1,10.000333344444815,2
388,2021-07-04,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False,1,6,1,7,143,174,332,150,1,10.000333344444815,2
389,2021-07-11,MA-DMSUFQ,3,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,2,7,136,167,325,143,1,10.000333344444815,2
390,2021-07-18,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,3,7,129,160,318,136,1,10.000333344444815,2
391,2021-07-25,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,4,7,122,153,311,129,1,10.000333344444815,2
392,2021-08-01,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,1,8,115,146,304,122,1,10.000333344444815,2
393,2021-08-08,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,2,8,108,139,297,115,1,10.000333344444815,2
394,2021-08-15,MA-DMSUFQ,4,299.99,299.99,249.99,299.99,0.0,0.0,True,0,6,3,8,101,132,290,108,1,0.0,2
395,2021-08-22,MA-DMSUFQ,0,299.99,299.99,249.99,299.99,0.0,0.0,False,0,6,4,8,94,125,283,101,1,0.0,2
396,2021-08-29,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,True,0,6,5,8,87,118,276,94,1,33.33444448148272,2
397,2021-09-05,MA-DMSUFQ,4,249.99,299.99,249.99,299.99,0.0,0.0,False,0,6,1,9,80,111,269,87,1,33.33444448148272,2
398,2021-09-12,MA-DMSUFQ,7,249.99,299.99,249.99,299.99,0.0,0.0,False,0,6,2,9,73,104,262,80,1,33.33444448148272,2
399,2021-09-19,MA-DMSUFQ,4,249.99,299.99,249.99,299.99,0.0,0.0,False,0,6,3,9,66,97,255,73,1,33.33444448148272,2
400,2021-09-26,MA-DMSUFQ,4,299.99,299.99,284.99,299.99,0.0,0.0,True,0,6,4,9,59,90,248,66,1,0.0,2
401,2021-10-03,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False,0,6,1,10,52,83,241,59,1,0.0,2
402,2021-10-10,MA-DMSUFQ,1,284.99,299.99,249.99,299.99,0.0,0.0,True,0,6,2,10,45,76,234,52,1,10.000333344444815,2
403,2021-10-17,MA-DMSUFQ,3,284.99,299.99,273.3233333333333,299.99,0.0,0.0,False,0,6,3,10,38,69,227,45,1,10.000333344444815,2
404,2021-10-24,MA-DMSUFQ,2,299.99,299.99,249.99,299.99,0.0,0.0,True,0,6,4,10,31,62,220,38,1,0.0,2
405,2021-10-31,MA-DMSUFQ,4,262.49,299.99,249.99,299.99,0.0,0.0,True,0,6,5,10,24,55,213,31,1,25.000833361112036,2
406,2021-11-07,MA-DMSUFQ,6,249.99,299.99,249.99,299.99,0.0,0.0,True,0,6,1,11,17,48,206,24,1,33.33444448148272,2
407,2021-11-14,MA-DMSUFQ,3,249.99,299.99,261.6566666666667,299.99,0.0,0.0,False,0,6,2,11,10,41,199,17,1,33.33444448148272,2
408,2021-11-21,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,33.33444448148272,2
409,2021-11-28,MA-DMSUFQ,15,249.99000000000004,299.99,253.17181818181822,299.99,0.0,0.0,True,0,6,4,11,361,27,185,3,1,33.33444448148269,2
410,2021-12-05,MA-DMSUFQ,9,249.98999999999998,299.99,249.98999999999998,299.99,0.0,0.0,True,0,6,1,12,354,20,178,361,1,33.334444481482734,2
411,2021-12-12,MA-DMSUFQ,4,249.99,299.99,249.99,299.99,0.0,0.0,True,0,6,2,12,347,13,171,354,1,33.33444448148272,2
412,2021-12-19,MA-DMSUFQ,2,284.99,299.99,267.49,299.99,0.0,0.0,True,0,6,3,12,340,6,164,347,1,10.000333344444815,2
413,2021-12-26,MA-DMSUFQ,0,284.99,299.99,267.49,299.99,0.0,0.0,False,0,6,4,12,333,364,157,340,1,10.000333344444815,2
414,2022-01-02,MA-DMSUFQ,8,249.99,299.99000000000007,269.99,299.99000000000007,0.0,0.0,True,0,6,1,1,326,357,150,333,1,33.33444448148274,2
415,2022-01-09,MA-DMSUFQ,12,249.99000000000004,299.99,278.6263636363637,299.99,0.0,0.0,True,0,6,2,1,319,350,143,326,1,33.33444448148269,2
416,2022-01-16,MA-DMSUFQ,6,249.99,299.99,279.1566666666667,299.99,0.0,0.0,True,0,6,3,1,312,343,136,319,1,33.33444448148272,2
417,2022-01-23,MA-DMSUFQ,3,284.99,299.99,273.3233333333333,299.99,0.0,0.0,True,0,6,4,1,305,336,129,312,1,10.000333344444815,2
418,2022-01-30,MA-DMSUFQ,5,284.99,299.99,284.99,299.99,0.0,0.0,False,0,6,5,1,298,329,122,305,1,10.000333344444815,2
419,2022-02-06,MA-DMSUFQ,4,267.49,299.99,249.99,299.99,0.0,0.0,True,0,6,1,2,291,322,115,298,1,21.667388912963766,2
420,2022-02-13,MA-DMSUFQ,5,249.99,299.99,249.99,299.99,0.0,0.0,True,0,6,2,2,284,315,108,291,1,33.33444448148272,2
421,2022-02-20,MA-DMSUFQ,14,249.98999999999998,299.99,263.99,299.99,0.0,0.0,True,0,6,3,2,277,308,101,284,1,33.334444481482734,2
422,2022-02-27,MA-DMSUFQ,8,249.99,299.99,284.99,299.99,0.0,0.0,True,0,6,4,2,270,301,94,277,1,33.33444448148272,2
423,2022-03-06,MA-DMSUFQ,12,259.53545454545457,299.99,284.99,299.99,0.0,0.0,True,0,6,1,3,263,294,87,270,1,26.97059598956328,2
424,2022-03-13,MA-DMSUFQ,3,294.99,299.99,284.99,299.99,0.0,0.0,True,0,6,2,3,256,287,80,263,1,3.3334444481482715,2
425,2022-03-20,MA-DMSUFQ,4,299.99,299.99,267.49,299.99,0.0,0.0,True,0,6,3,3,249,280,73,256,1,0.0,2
426,2022-03-27,MA-DMSUFQ,1,284.99,299.99,249.99,299.99,0.0,0.0,True,0,6,4,3,242,273,66,249,1,10.000333344444815,2
427,2022-04-03,MA-DMSUFQ,6,267.49,299.99,261.6566666666667,299.99,0.0,0.0,True,0,6,1,4,235,266,59,242,1,21.667388912963766,2
428,2022-04-10,MA-DMSUFQ,5,249.99,299.99,277.99,299.99,0.0,0.0,True,0,6,2,4,228,259,52,235,1,33.33444448148272,2
429,2022-04-17,MA-DMSUFQ,3,261.6566666666667,299.99,284.99,299.99,0.0,0.0,True,0,6,3,4,221,252,45,228,1,25.5564074358034,2
430,2022-04-24,MA-DMSUFQ,2,284.99,299.99,284.99,299.99,0.0,0.0,True,0,6,4,4,214,245,38,221,1,10.000333344444815,2
431,2022-05-01,MA-DMSUFQ,6,287.49,299.99,284.99,299.99,0.0,0.0,True,0,6,1,5,207,238,31,214,1,8.33361112037068,2
432,2022-05-08,MA-DMSUFQ,3,299.99,299.99,284.99,299.99,0.0,0.0,True,0,6,2,5,200,231,24,207,1,0.0,2
433,2022-05-15,MA-DMSUFQ,4,299.99,299.99,284.99,299.99,0.0,0.0,False,0,6,3,5,193,224,17,200,1,0.0,2
434,2022-05-22,MA-DMSUFQ,3,299.99,299.99,284.99,299.99,0.0,0.0,False,0,6,4,5,186,217,10,193,1,0.0,2
435,2022-05-29,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False,0,6,5,5,179,210,3,186,1,0.0,2
436,2022-06-05,MA-DMSUFQ,6,299.99,299.99,284.99,299.99,0.0,0.0,False,0,6,1,6,172,203,361,179,1,0.0,2
437,2022-06-12,MA-DMSUFQ,4,316.49,349.99,299.99,349.99,0.0,0.0,True,0,6,2,6,165,196,354,172,1,19.14340409725992,2
438,2022-06-19,MA-DMSUFQ,0,316.49,349.99,299.99,349.99,0.0,0.0,False,1,6,3,6,158,189,347,165,1,19.14340409725992,2
439,2022-06-26,MA-DMSUFQ,0,316.49,349.99,299.99,349.99,0.0,0.0,False,0,6,4,6,151,182,340,158,1,19.14340409725992,2
440,2022-07-03,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,True,0,6,1,7,144,175,333,151,1,28.572244921283463,2
441,2022-07-10,MA-DMSUFQ,8,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,2,7,137,168,326,144,1,28.572244921283463,2
442,2022-07-17,MA-DMSUFQ,4,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,3,7,130,161,319,137,1,28.572244921283463,2
443,2022-07-24,MA-DMSUFQ,3,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,4,7,123,154,312,130,1,28.572244921283463,2
444,2022-07-31,MA-DMSUFQ,3,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,5,7,116,147,305,123,1,28.572244921283463,2
445,2022-08-07,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,1,8,109,140,298,116,1,28.572244921283463,2
446,2022-08-14,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,2,8,102,133,291,109,1,28.572244921283463,2
447,2022-08-21,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,3,8,95,126,284,102,1,28.572244921283463,2
448,2022-08-28,MA-DMSUFQ,5,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,4,8,88,119,277,95,1,28.572244921283463,2
449,2022-09-04,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,1,9,81,112,270,88,1,28.572244921283463,2
450,2022-09-11,MA-DMSUFQ,5,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,28.572244921283463,2
451,2022-09-18,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False,0,6,3,9,67,98,256,74,1,28.572244921283463,2
452,2022-09-25,MA-DMSUFQ,7,324.99,349.99,299.99,349.99,0.0,0.0,True,0,6,4,9,60,91,249,67,1,14.286122460641732,2
453,2020-08-02,MA-DMSUFT,1,149.99,149.99,,149.99,0.0,0.0,True,0,6,1,8,114,145,303,121,0,0.0,3
454,2020-08-09,MA-DMSUFT,6,149.99,149.99,,149.99,0.0,0.0,False,0,6,2,8,107,138,296,114,0,0.0,3
455,2020-08-16,MA-DMSUFT,2,142.99,149.99,142.99,149.99,0.0,0.0,True,0,6,3,8,100,131,289,107,1,9.333955597039802,3
456,2020-08-23,MA-DMSUFT,3,149.99,149.99,142.99,149.99,0.0,0.0,True,0,6,4,8,93,124,282,100,1,0.0,3
457,2020-08-30,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,5,8,86,117,275,93,1,0.0,3
458,2020-09-06,MA-DMSUFT,7,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,1,9,79,110,268,86,1,0.0,3
459,2020-09-13,MA-DMSUFT,4,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,2,9,72,103,261,79,1,0.0,3
460,2020-09-20,MA-DMSUFT,7,146.49,149.99,142.99,149.99,0.0,0.0,True,0,6,3,9,65,96,254,72,1,4.666977798519901,3
461,2020-09-27,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,True,0,6,4,9,58,89,247,65,1,0.0,3
462,2020-10-04,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,1,10,51,82,240,58,1,0.0,3
463,2020-10-11,MA-DMSUFT,3,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,2,10,44,75,233,51,1,0.0,3
464,2020-10-18,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,3,10,37,68,226,44,1,0.0,3
465,2020-10-25,MA-DMSUFT,11,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,4,10,30,61,219,37,1,0.0,3
466,2020-11-01,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False,0,6,1,11,23,54,212,30,1,0.0,3
467,2020-11-08,MA-DMSUFT,1,142.49,149.99,142.49,149.99,0.0,0.0,True,0,6,2,11,16,47,205,23,1,10.000666711114075,3
468,2020-11-15,MA-DMSUFT,6,144.99,149.99,142.49,149.99,0.0,0.0,True,0,6,3,11,9,40,198,16,1,6.6671111407427155,3
469,2020-11-22,MA-DMSUFT,1,149.99,149.99,142.49,149.99,0.0,0.0,True,0,6,4,11,2,33,191,9,1,0.0,3
470,2020-11-29,MA-DMSUFT,6,149.99,149.99,142.49,149.99,0.0,0.0,False,0,6,5,11,360,26,184,2,1,0.0,3
471,2020-12-06,MA-DMSUFT,4,149.99,149.99,142.49,149.99,0.0,0.0,False,0,6,1,12,353,19,177,360,1,0.0,3
472,2020-12-13,MA-DMSUFT,6,144.365,149.99,142.49,149.99,0.0,0.0,True,0,6,2,12,346,12,170,353,1,7.500500033335555,3
473,2020-12-20,MA-DMSUFT,2,142.49,149.99,142.49,149.99,0.0,0.0,True,0,6,3,12,339,5,163,346,1,10.000666711114075,3
474,2020-12-27,MA-DMSUFT,3,147.49,149.99,142.49,149.99,0.0,0.0,True,0,6,4,12,332,363,156,339,1,3.3335555703713577,3
475,2021-01-03,MA-DMSUFT,4,149.99,149.99,142.49,149.99,0.0,0.0,True,0,6,1,1,325,356,149,332,1,0.0,3
476,2021-01-10,MA-DMSUFT,7,149.99,149.99,142.49,149.99,0.0,0.0,False,0,6,2,1,318,349,142,325,1,0.0,3
477,2021-01-17,MA-DMSUFT,2,160.49,164.99,146.24,164.99,0.0,0.0,True,0,6,3,1,311,342,135,318,1,5.454876053094127,3
478,2021-01-24,MA-DMSUFT,0,160.49,164.99,146.24,164.99,0.0,0.0,False,0,6,4,1,304,335,128,311,1,5.454876053094127,3
479,2021-01-31,MA-DMSUFT,1,149.99,179.99,149.99,179.99,0.0,0.0,True,0,6,5,1,297,328,121,304,1,33.33518528807156,3
480,2021-02-07,MA-DMSUFT,2,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,1,2,290,321,114,297,1,33.33518528807156,3
481,2021-02-14,MA-DMSUFT,4,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,2,2,283,314,107,290,1,33.33518528807156,3
482,2021-02-21,MA-DMSUFT,4,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,3,2,276,307,100,283,1,33.33518528807156,3
483,2021-02-28,MA-DMSUFT,1,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,4,2,269,300,93,276,1,33.33518528807156,3
484,2021-03-07,MA-DMSUFT,3,176.99,179.99,149.99,179.99,0.0,0.0,True,0,6,1,3,262,293,86,269,1,3.3335185288071556,3
485,2021-03-14,MA-DMSUFT,6,179.99,179.99,170.99,179.99,0.0,0.0,True,0,6,2,3,255,286,79,262,1,0.0,3
486,2021-03-21,MA-DMSUFT,6,176.39000000000001,179.99,170.99,179.99,0.0,0.0,True,0,6,3,3,248,279,72,255,1,4.0002222345685805,3
487,2021-03-28,MA-DMSUFT,8,173.99,179.99,170.99,179.99,0.0,0.0,True,0,6,4,3,241,272,65,248,1,6.667037057614311,3
488,2021-04-04,MA-DMSUFT,2,179.99,179.99,170.99,179.99,0.0,0.0,True,0,6,1,4,234,265,58,241,1,0.0,3
489,2021-04-11,MA-DMSUFT,1,179.99,179.99,170.99,179.99,0.0,0.0,False,0,6,2,4,227,258,51,234,1,0.0,3
490,2021-04-18,MA-DMSUFT,7,170.99,179.99,158.39000000000001,179.99,0.0,0.0,True,0,6,3,4,220,251,44,227,1,10.000555586421466,3
491,2021-04-25,MA-DMSUFT,0,170.99,179.99,158.39000000000001,179.99,0.0,0.0,False,0,6,4,4,213,244,37,220,1,10.000555586421466,3
492,2021-05-02,MA-DMSUFT,2,179.99,179.99,149.99,179.99,0.0,0.0,True,0,6,1,5,206,237,30,213,1,0.0,3
493,2021-05-09,MA-DMSUFT,2,149.99,179.99,149.99,179.99,0.0,0.0,True,0,6,2,5,199,230,23,206,1,33.33518528807156,3
494,2021-05-16,MA-DMSUFT,4,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,3,5,192,223,16,199,1,33.33518528807156,3
495,2021-05-23,MA-DMSUFT,4,149.99,184.99,159.99,184.99,0.0,0.0,False,0,6,4,5,185,216,9,192,1,37.839883236931726,3
496,2021-05-30,MA-DMSUFT,3,149.99,179.99,149.99,179.99,0.0,0.0,False,0,6,5,5,178,209,2,185,1,33.33518528807156,3
497,2021-06-06,MA-DMSUFT,8,149.99,183.32333333333335,156.65666666666667,183.32333333333335,0.0,0.0,False,0,6,1,6,171,202,360,178,1,36.36561994290599,3
498,2021-06-13,MA-DMSUFT,4,149.99,189.99,169.99,189.99,0.0,0.0,False,0,6,2,6,164,195,353,171,1,42.10747934101794,3
499,2021-06-20,MA-DMSUFT,0,149.99,189.99,169.99,189.99,0.0,0.0,False,0,6,3,6,157,188,346,164,1,42.10747934101794,3
500,2021-06-27,MA-DMSUFT,4,189.99,199.99,189.99,199.99,0.0,0.0,True,0,6,4,6,150,181,339,157,1,10.00050002500125,3
501,2021-07-04,MA-DMSUFT,3,189.99,199.99,189.99,199.99,0.0,0.0,False,1,6,1,7,143,174,332,150,1,10.00050002500125,3
502,2021-07-11,MA-DMSUFT,1,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,2,7,136,167,325,143,1,10.00050002500125,3
503,2021-07-18,MA-DMSUFT,1,189.99,199.99,189.99,199.99,0.0,0.0,False,0,6,3,7,129,160,318,136,1,10.00050002500125,3
504,2021-07-25,MA-DMSUFT,1,199.99,199.99,189.99,199.99,0.0,0.0,True,0,6,4,7,122,153,311,129,1,0.0,3
505,2021-08-01,MA-DMSUFT,0,199.99,199.99,189.99,199.99,0.0,0.0,False,0,6,1,8,115,146,304,122,1,0.0,3
506,2021-08-08,MA-DMSUFT,0,199.99,199.99,189.99,199.99,0.0,0.0,False,0,6,2,8,108,139,297,115,1,0.0,3
507,2021-08-15,MA-DMSUFT,1,199.99,199.99,149.99,199.99,0.0,0.0,False,0,6,3,8,101,132,290,108,1,0.0,3
508,2021-08-22,MA-DMSUFT,3,149.99,199.99,149.99,199.99,0.0,0.0,True,0,6,4,8,94,125,283,101,1,50.00250012500624,3
509,2021-08-29,MA-DMSUFT,5,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,5,8,87,118,276,94,1,50.00250012500624,3
510,2021-09-05,MA-DMSUFT,3,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,1,9,80,111,269,87,1,50.00250012500624,3
511,2021-09-12,MA-DMSUFT,6,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,2,9,73,104,262,80,1,50.00250012500624,3
512,2021-09-19,MA-DMSUFT,7,159.99,199.99,163.32333333333335,199.99,0.0,0.0,True,0,6,3,9,66,97,255,73,1,40.002000100005,3
513,2021-09-26,MA-DMSUFT,5,199.99,199.99,189.99,199.99,0.0,0.0,True,0,6,4,9,59,90,248,66,1,0.0,3
514,2021-10-03,MA-DMSUFT,1,199.99,199.99,189.99,199.99,0.0,0.0,False,0,6,1,10,52,83,241,59,1,0.0,3
515,2021-10-10,MA-DMSUFT,1,199.99,199.99,189.99,199.99,0.0,0.0,False,0,6,2,10,45,76,234,52,1,0.0,3
516,2021-10-17,MA-DMSUFT,4,192.49,199.99,149.99,199.99,0.0,0.0,True,0,6,3,10,38,69,227,45,1,7.500375018750938,3
517,2021-10-24,MA-DMSUFT,2,199.99,199.99,149.99,199.99,0.0,0.0,True,0,6,4,10,31,62,220,38,1,0.0,3
518,2021-10-31,MA-DMSUFT,2,149.99,199.99,149.99,199.99,0.0,0.0,True,0,6,5,10,24,55,213,31,1,50.00250012500624,3
519,2021-11-07,MA-DMSUFT,6,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,1,11,17,48,206,24,1,50.00250012500624,3
520,2021-11-14,MA-DMSUFT,8,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,2,11,10,41,199,17,1,50.00250012500624,3
521,2021-11-21,MA-DMSUFT,7,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,50.00250012500624,3
522,2021-11-28,MA-DMSUFT,29,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,4,11,361,27,185,3,1,50.00250012500624,3
523,2021-12-05,MA-DMSUFT,8,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,1,12,354,20,178,361,1,50.00250012500624,3
524,2021-12-12,MA-DMSUFT,2,149.99,199.99,149.99,199.99,0.0,0.0,False,0,6,2,12,347,13,171,354,1,50.00250012500624,3
525,2021-12-19,MA-DMSUFT,1,189.99,199.99,149.99,199.99,0.0,0.0,True,0,6,3,12,340,6,164,347,1,10.00050002500125,3
526,2021-12-26,MA-DMSUFT,3,169.99,199.99,169.99,199.99,0.0,0.0,True,0,6,4,12,333,364,157,340,1,30.00150007500375,3
527,2022-01-02,MA-DMSUFT,7,149.99,199.99,169.99,199.99,0.0,0.0,True,0,6,1,1,326,357,150,333,1,50.00250012500624,3
528,2022-01-09,MA-DMSUFT,7,149.99,199.99,176.65666666666667,199.99,0.0,0.0,False,0,6,2,1,319,350,143,326,1,50.00250012500624,3
529,2022-01-16,MA-DMSUFT,8,167.13285714285715,199.99,167.13285714285715,199.99,0.0,0.0,True,0,6,3,1,312,343,136,319,1,32.858785796432684,3
530,2022-01-23,MA-DMSUFT,9,189.99,199.99,167.13285714285715,199.99,0.0,0.0,True,0,6,4,1,305,336,129,312,1,10.00050002500125,3
531,2022-01-30,MA-DMSUFT,3,189.99,199.99,176.65666666666667,199.99,0.0,0.0,False,0,6,5,1,298,329,122,305,1,10.00050002500125,3
532,2022-02-06,MA-DMSUFT,11,164.99,199.99,154.99,199.99,0.0,0.0,True,0,6,1,2,291,322,115,298,1,35.00175008750438,3
533,2022-02-13,MA-DMSUFT,7,149.99,199.99,149.99,199.99,0.0,0.0,True,0,6,2,2,284,315,108,291,1,50.00250012500624,3
534,2022-02-20,MA-DMSUFT,16,149.99,199.98999999999998,162.2976923076923,199.98999999999998,0.0,0.0,False,0,6,3,2,277,308,101,284,1,50.00250012500622,3
535,2022-02-27,MA-DMSUFT,21,149.99,199.99,152.21222222222224,199.99,0.0,0.0,False,0,6,4,2,270,301,94,277,1,50.00250012500624,3
536,2022-03-06,MA-DMSUFT,8,172.84714285714287,199.99,181.99,199.99,0.0,0.0,True,0,6,1,3,263,294,87,270,1,27.144214353574814,3
537,2022-03-13,MA-DMSUFT,3,199.99,199.99,181.99,199.99,0.0,0.0,True,0,6,2,3,256,287,80,263,1,0.0,3
538,2022-03-20,MA-DMSUFT,4,199.99,199.99,181.99,199.99,0.0,0.0,False,0,6,3,3,249,280,73,256,1,0.0,3
539,2022-03-27,MA-DMSUFT,5,193.99,199.99,165.99,199.99,0.0,0.0,True,0,6,4,3,242,273,66,249,1,6.00030001500075,3
