creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change,is_holiday,day_of_week,week_of_month,month_of_year,days_till_black_friday,days_till_christmas,days_till_summer,days_till_winter,is_promotion,margin
2021-10-22,PI-DMDCFMJ,2,39.99,69.99,37.99,69.99,0.0,0.0,False,0,4,4,10,33,64,222,40,1,85.72653236176595
2021-10-25,PI-DMDCFMJ,7,39.99,69.99,37.99,69.99,0.0,0.0,False,0,0,4,10,30,61,219,37,1,85.72653236176595
2021-10-28,PI-DMDCFMJ,6,69.99,69.99,37.99,69.99,0.0,0.0,True,0,3,4,10,27,58,216,34,1,0.0
2021-10-31,PI-DMDCFMJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,5,10,24,55,213,31,1,0.0
2021-11-03,PI-DMDCFMJ,1,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,1,11,21,52,210,28,1,0.0
2021-11-06,PI-DMDCFMJ,3,69.99,69.99,37.99,69.99,0.0,0.0,False,0,5,1,11,18,49,207,25,1,0.0
2021-11-09,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,2,11,15,46,204,22,1,0.0
2021-11-12,PI-DMDCFMJ,10,69.99,69.99,37.99,69.99,0.0,0.0,False,0,4,2,11,12,43,201,19,1,0.0
2021-11-15,PI-DMDCFMJ,5,69.99,69.99,37.99,69.99,0.0,0.0,False,0,0,3,11,9,40,198,16,1,0.0
2021-11-18,PI-DMDCFMJ,7,69.99,69.99,37.99,69.99,0.0,0.0,False,0,3,3,11,6,37,195,13,1,0.0
2021-11-21,PI-DMDCFMJ,20,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,3,11,3,34,192,10,1,0.0
2021-11-24,PI-DMDCFMJ,25,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,4,11,0,31,189,7,1,0.0
2021-11-27,PI-DMDCFMJ,17,69.99,69.99,37.99,69.99,0.0,0.0,False,0,5,4,11,362,28,186,4,1,0.0
2021-11-30,PI-DMDCFMJ,7,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,5,11,359,25,183,1,1,0.0
2021-12-03,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,4,1,12,356,22,180,363,1,0.0
2021-12-06,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,0,1,12,353,19,177,360,1,0.0
2021-12-09,PI-DMDCFMJ,5,69.99,69.99,37.99,69.99,0.0,0.0,False,0,3,2,12,350,16,174,357,1,0.0
2021-12-12,PI-DMDCFMJ,6,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,12,347,13,171,354,1,0.0
2021-12-15,PI-DMDCFMJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,3,12,344,10,168,351,1,0.0
2021-12-18,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,5,3,12,341,7,165,348,1,0.0
2021-12-21,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,3,12,338,4,162,345,1,0.0
2021-12-24,PI-DMDCFMJ,11,69.99,69.99,37.99,69.99,0.0,0.0,False,1,4,4,12,335,1,159,342,1,0.0
2021-12-27,PI-DMDCFMJ,9,69.99,57.989999999999995,37.99,57.989999999999995,0.0,0.0,False,0,0,4,12,332,363,156,339,1,-41.386445938955
2021-12-30,PI-DMDCFMJ,7,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,3,5,12,329,360,153,336,1,-24.003840614498323
2022-01-02,PI-DMDCFMJ,8,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,6,1,1,326,357,150,333,1,-24.003840614498323
2022-01-05,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,1,1,323,354,147,330,1,0.0
2022-01-08,PI-DMDCFMJ,8,69.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,False,0,5,2,1,320,351,144,327,1,-18.75293014533521
2022-01-11,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,2,1,317,348,141,324,1,0.0
2022-01-14,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,0.0,0.0,True,0,4,2,1,314,345,138,321,1,0.0
2022-01-17,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,1,0,3,1,311,342,135,318,1,0.0
2022-01-20,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,3,1,308,339,132,315,1,0.0
2022-01-23,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,1,305,336,129,312,1,0.0
2022-01-26,PI-DMDCFMJ,3,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,2,4,1,302,333,126,309,1,54.55537370430985
2022-01-29,PI-DMDCFMJ,0,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,5,5,1,299,330,123,306,1,54.55537370430985
2022-02-01,PI-DMDCFMJ,2,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,1,1,2,296,327,120,303,1,54.55537370430985
2022-02-04,PI-DMDCFMJ,0,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,4,1,2,293,324,117,300,1,54.55537370430985
2022-02-07,PI-DMDCFMJ,6,69.99,69.99,37.99,69.99,0.0,0.0,True,0,0,1,2,290,321,114,297,1,0.0
2022-02-10,PI-DMDCFMJ,6,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,3,2,2,287,318,111,294,1,-24.003840614498323
2022-02-13,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,2,284,315,108,291,1,0.0
2022-02-16,PI-DMDCFMJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,3,2,281,312,105,288,1,0.0
2022-02-19,PI-DMDCFMJ,2,69.99,39.99,37.99,39.99,0.0,0.0,False,0,5,3,2,278,309,102,285,1,-150.0375093773443
2022-02-22,PI-DMDCFMJ,7,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,1,4,2,275,306,99,282,1,-24.003840614498323
2022-02-25,PI-DMDCFMJ,5,69.99,39.99,37.99,39.99,0.0,0.0,False,0,4,4,2,272,303,96,279,1,-150.0375093773443
2022-02-28,PI-DMDCFMJ,3,69.99,39.99,37.99,39.99,0.0,0.0,False,0,0,4,2,269,300,93,276,1,-150.0375093773443
2022-03-03,PI-DMDCFMJ,6,69.99,49.99,37.99,49.99,0.0,0.0,False,0,3,1,3,266,297,90,273,1,-80.0160032006401
2022-03-06,PI-DMDCFMJ,0,69.99,49.99,37.99,49.99,0.0,0.0,False,0,6,1,3,263,294,87,270,1,-80.0160032006401
2022-03-09,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,True,0,2,2,3,260,291,84,267,1,0.0
2022-03-12,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,2,3,257,288,81,264,1,0.0
2022-03-15,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,1,3,3,254,285,78,261,1,0.0
2022-03-18,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,3,3,251,282,75,258,1,0.0
2022-03-21,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,3,3,248,279,72,255,1,0.0
2022-03-24,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,4,3,245,276,69,252,1,0.0
2022-03-27,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,3,242,273,66,249,1,0.0
2022-03-30,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,2,5,3,239,270,63,246,1,0.0
2022-04-02,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,1,4,236,267,60,243,1,0.0
2022-04-05,PI-DMDCFMJ,2,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,1,1,4,233,264,57,240,1,54.55537370430985
2022-04-08,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,2,4,230,261,54,237,1,0.0
2022-04-11,PI-DMDCFMJ,1,39.99,69.99,37.99,69.99,0.0,0.0,False,0,0,2,4,227,258,51,234,1,85.72653236176595
2022-04-14,PI-DMDCFMJ,2,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,3,2,4,224,255,48,231,1,54.55537370430985
2022-04-17,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,3,4,221,252,45,228,1,0.0
2022-04-20,PI-DMDCFMJ,6,39.99,54.99,37.99,54.99,0.0,0.0,False,0,2,3,4,218,249,42,225,1,54.55537370430987
2022-04-23,PI-DMDCFMJ,1,39.99,69.99,37.99,69.99,0.0,0.0,False,0,5,4,4,215,246,39,222,1,85.72653236176595
2022-04-26,PI-DMDCFMJ,2,39.99,69.99,37.99,69.99,0.0,0.0,False,0,1,4,4,212,243,36,219,1,85.72653236176595
2022-04-29,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,5,4,209,240,33,216,1,0.0
2022-05-02,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,1,5,206,237,30,213,1,0.0
2022-05-05,PI-DMDCFMJ,5,69.99,69.99,37.99,69.99,0.0,0.0,True,0,3,1,5,203,234,27,210,1,0.0
2022-05-08,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,5,200,231,24,207,1,0.0
2022-05-11,PI-DMDCFMJ,0,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,2,5,197,228,21,204,1,0.0
2022-05-14,PI-DMDCFMJ,13,69.99,69.99,37.99,69.99,0.0,0.0,False,0,5,2,5,194,225,18,201,1,0.0
2022-05-17,PI-DMDCFMJ,6,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,3,5,191,222,15,198,1,0.0
2022-05-20,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,4,3,5,188,219,12,195,1,0.0
2022-05-23,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,0,4,5,185,216,9,192,1,0.0
2022-05-26,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,3,4,5,182,213,6,189,1,0.0
2022-05-29,PI-DMDCFMJ,8,69.99,39.99,37.99,39.99,0.0,0.0,False,0,6,5,5,179,210,3,186,1,-150.0375093773443
2022-06-01,PI-DMDCFMJ,4,69.99,39.99,37.99,39.99,0.0,0.0,False,0,2,1,6,176,207,0,183,1,-150.0375093773443
2022-06-04,PI-DMDCFMJ,12,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,5,1,6,173,204,362,180,1,-24.003840614498323
2022-06-07,PI-DMDCFMJ,8,69.99,49.99,37.99,49.99,0.0,0.0,False,0,1,1,6,170,201,359,177,1,-80.0160032006401
2022-06-10,PI-DMDCFMJ,1,39.99,69.99,37.99,69.99,0.0,0.0,True,0,4,2,6,167,198,356,174,1,85.72653236176595
2022-06-13,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,2,6,164,195,353,171,1,0.0
2022-06-16,PI-DMDCFMJ,3,54.989999999999995,69.99,37.99,69.99,0.0,0.0,True,0,3,3,6,161,192,350,168,1,42.86326618088299
2022-06-19,PI-DMDCFMJ,0,54.989999999999995,69.99,37.99,69.99,0.0,0.0,False,1,6,3,6,158,189,347,165,1,42.86326618088299
2022-06-22,PI-DMDCFMJ,2,69.99,39.99,37.99,39.99,0.0,0.0,True,0,2,4,6,155,186,344,162,1,-150.0375093773443
2022-06-25,PI-DMDCFMJ,11,69.99,64.99,37.99,64.99,0.0,0.0,False,0,5,4,6,152,183,341,159,1,-15.386982612709648
2022-06-28,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,4,6,149,180,338,156,1,0.0
2022-07-01,PI-DMDCFMJ,4,69.99,39.99,37.99,39.99,0.0,0.0,False,0,4,1,7,146,177,335,153,1,-150.0375093773443
2022-07-04,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,1,0,1,7,143,174,332,150,1,0.0
2022-07-07,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,3,1,7,140,171,329,147,1,0.0
2022-07-10,PI-DMDCFMJ,4,69.99,39.99,37.99,39.99,0.0,0.0,False,0,6,2,7,137,168,326,144,1,-150.0375093773443
2022-07-13,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,2,7,134,165,323,141,1,0.0
2022-07-16,PI-DMDCFMJ,17,39.99,43.74,37.99,43.74,0.0,0.0,True,0,5,3,7,131,162,320,138,1,17.146776406035666
2022-07-19,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,1,3,7,128,159,317,135,1,0.0
2022-07-22,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,4,7,125,156,314,132,1,0.0
2022-07-25,PI-DMDCFMJ,6,39.99,49.99,37.99,49.99,0.0,0.0,False,0,0,4,7,122,153,311,129,1,40.008001600320064
2022-07-28,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,4,7,119,150,308,126,1,0.0
2022-07-31,PI-DMDCFMJ,5,39.99,49.99,37.99,49.99,0.0,0.0,False,0,6,5,7,116,147,305,123,1,40.008001600320064
2022-08-03,PI-DMDCFMJ,10,39.99,63.989999999999995,37.99,63.989999999999995,0.0,0.0,False,0,2,1,8,113,144,302,120,1,75.01172058134081
2022-08-06,PI-DMDCFMJ,6,39.99,49.99,37.99,49.99,0.0,0.0,False,0,5,1,8,110,141,299,117,1,40.008001600320064
2022-08-09,PI-DMDCFMJ,2,39.99,69.99,37.99,69.99,0.0,0.0,False,0,1,2,8,107,138,296,114,1,85.72653236176595
2022-08-12,PI-DMDCFMJ,5,39.99,59.99,37.99,59.99,0.0,0.0,False,0,4,2,8,104,135,293,111,1,66.67777962993831
2022-08-15,PI-DMDCFMJ,9,39.99,47.49,37.99,47.49,0.0,0.0,False,0,0,3,8,101,132,290,108,1,31.585596967782692
2022-08-18,PI-DMDCFMJ,13,54.989999999999995,62.489999999999995,37.99,62.489999999999995,0.0,0.0,True,0,3,3,8,98,129,287,105,1,24.003840614498323
2022-08-21,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,3,8,95,126,284,102,1,0.0
2022-08-24,PI-DMDCFMJ,12,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,4,8,92,123,281,99,1,0.0
2022-08-27,PI-DMDCFMJ,4,69.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,5,4,8,89,120,278,96,1,-54.555373704309886
2022-08-30,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,5,8,86,117,275,93,1,0.0
2022-09-02,PI-DMDCFMJ,14,69.99,62.489999999999995,37.99,62.489999999999995,0.0,0.0,False,0,4,1,9,83,114,272,90,1,-24.003840614498323
2022-09-05,PI-DMDCFMJ,16,69.99,59.989999999999995,37.99,59.989999999999995,0.0,0.0,False,1,0,1,9,80,111,269,87,1,-33.338889814969164
2022-09-08,PI-DMDCFMJ,2,69.99,39.99,37.99,39.99,0.0,0.0,False,0,3,2,9,77,108,266,84,1,-150.0375093773443
2022-09-11,PI-DMDCFMJ,3,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,2,9,74,105,263,81,1,0.0
2022-09-14,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,2,9,71,102,260,78,1,0.0
2022-09-17,PI-DMDCFMJ,2,69.99,39.99,37.99,39.99,0.0,0.0,False,0,5,3,9,68,99,257,75,1,-150.0375093773443
2022-09-20,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,True,0,1,3,9,65,96,254,72,1,0.0
2022-09-23,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,4,9,62,93,251,69,1,0.0
2022-09-26,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,4,9,59,90,248,66,1,0.0
2022-09-29,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,5,9,56,87,245,63,1,0.0
2022-10-02,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,1,10,53,84,242,60,1,0.0
2022-10-05,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,2,1,10,50,81,239,57,1,0.0
2022-10-08,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,2,10,47,78,236,54,1,0.0
2022-10-11,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,1,2,10,44,75,233,51,1,0.0
2022-10-14,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,2,10,41,72,230,48,1,0.0
2022-10-17,PI-DMDCFMJ,5,39.99,49.99,37.99,49.99,0.0,0.0,False,0,0,3,10,38,69,227,45,1,40.008001600320064
2022-10-20,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,3,10,35,66,224,42,1,0.0
2022-10-23,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,6,4,10,32,63,221,39,1,0.0
2022-10-26,PI-DMDCFMJ,2,39.99,69.99,37.99,69.99,0.0,0.0,False,0,2,4,10,29,60,218,36,1,85.72653236176595
2022-10-29,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,5,10,26,57,215,33,1,0.0
2022-11-01,PI-DMDCFMJ,4,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False,0,1,1,11,23,54,212,30,1,54.55537370430985
2022-11-04,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,1,11,20,51,209,27,1,0.0
2022-11-07,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,1,11,17,48,206,24,1,0.0
2022-11-10,PI-DMDCFMJ,6,54.989999999999995,69.99,37.99,69.99,0.0,0.0,True,0,3,2,11,14,45,203,21,1,42.86326618088299
2022-11-13,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,True,0,6,2,11,11,42,200,18,1,0.0
2022-11-16,PI-DMDCFMJ,3,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,3,11,8,39,197,15,1,0.0
2022-11-19,PI-DMDCFMJ,8,69.99,69.99,37.99,69.99,0.0,0.0,False,0,5,3,11,5,36,194,12,1,0.0
2022-11-22,PI-DMDCFMJ,4,69.99,69.99,37.99,69.99,0.0,0.0,False,0,1,4,11,2,33,191,9,1,0.0
2022-11-25,PI-DMDCFMJ,14,69.99,69.99,37.99,69.99,0.0,0.0,False,0,4,4,11,364,30,188,6,1,0.0
2022-11-28,PI-DMDCFMJ,7,69.99,69.99,37.99,69.99,0.0,0.0,False,0,0,4,11,361,27,185,3,1,0.0
2022-12-01,PI-DMDCFMJ,23,69.99,53.626363636363635,37.99,53.626363636363635,0.0,0.0,False,0,3,1,12,358,24,182,0,1,-61.02832731526215
2022-12-04,PI-DMDCFMJ,3,69.99,69.99,37.99,69.99,0.0,0.0,False,0,6,1,12,355,21,179,362,1,0.0
2022-12-07,PI-DMDCFMJ,2,69.99,69.99,37.99,69.99,0.0,0.0,False,0,2,1,12,352,18,176,359,1,0.0
2022-12-10,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,True,0,5,2,12,349,15,173,356,1,0.0
2022-12-13,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False,0,1,2,12,346,12,170,353,1,0.0
2022-12-16,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,0.0,0.0,False,0,4,3,12,343,9,167,350,1,0.0
2022-12-19,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,3,12,340,6,164,347,1,0.0
2022-12-22,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,99.0,6.0,False,0,3,4,12,337,3,161,344,1,0.0
2022-12-25,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,1,6,4,12,334,0,158,341,1,0.0
2022-12-28,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,77.0,4.0,False,0,2,4,12,331,362,155,338,1,0.0
2022-12-31,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,87.0,4.0,False,0,5,5,12,328,359,152,335,1,0.0
2023-01-03,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,120.0,10.0,False,0,1,1,1,325,356,149,332,1,0.0
2023-01-06,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,224.0,19.0,False,0,4,1,1,322,353,146,329,1,0.0
2023-01-09,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,150.0,18.0,False,0,0,2,1,319,350,143,326,1,0.0
2023-01-12,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,92.0,1.0,False,0,3,2,1,316,347,140,323,1,0.0
2023-01-15,PI-DMDCFMJ,6,39.99,39.99,37.99,39.99,57.0,15.0,False,0,6,3,1,313,344,137,320,1,0.0
2023-01-18,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,71.0,6.0,False,0,2,3,1,310,341,134,317,1,0.0
2023-01-21,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,123.0,12.0,False,0,5,3,1,307,338,131,314,1,0.0
2023-01-24,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,175.0,33.0,False,0,1,4,1,304,335,128,311,1,0.0
2023-01-27,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,108.0,10.0,False,0,4,4,1,301,332,125,308,1,0.0
2023-01-30,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,42.0,3.0,False,0,0,5,1,298,329,122,305,1,0.0
2023-02-02,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,103.0,2.0,False,0,3,1,2,295,326,119,302,1,0.0
2023-02-05,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,423.0,24.0,False,0,6,1,2,292,323,116,299,1,0.0
2023-02-08,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,66.0,1.0,False,0,2,2,2,289,320,113,296,1,0.0
2023-02-11,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,63.0,1.0,False,0,5,2,2,286,317,110,293,1,0.0
2023-02-14,PI-DMDCFMJ,11,39.99,39.99,37.99,39.99,241.0,63.0,False,0,1,2,2,283,314,107,290,1,0.0
2023-02-17,PI-DMDCFMJ,14,39.99,39.99,37.99,39.99,634.0,102.0,False,0,4,3,2,280,311,104,287,1,0.0
2023-02-20,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,204.0,25.0,False,1,0,3,2,277,308,101,284,1,0.0
2023-02-23,PI-DMDCFMJ,8,39.99,39.99,37.99,39.99,423.0,60.0,False,0,3,4,2,274,305,98,281,1,0.0
2023-02-26,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,178.0,25.0,False,0,6,4,2,271,302,95,278,1,0.0
2023-03-01,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,175.0,12.0,False,0,2,1,3,268,299,92,275,1,0.0
2023-03-04,PI-DMDCFMJ,7,39.99,39.99,37.99,39.99,216.0,21.0,False,0,5,1,3,265,296,89,272,1,0.0
2023-03-07,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,126.0,10.0,False,0,1,1,3,262,293,86,269,1,0.0
2023-03-10,PI-DMDCFMJ,10,39.99,39.99,37.99,39.99,231.0,7.0,False,0,4,2,3,259,290,83,266,1,0.0
2023-03-13,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,0,2,3,256,287,80,263,1,0.0
2023-03-16,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,59.0,3.0,False,0,3,3,3,253,284,77,260,1,0.0
2023-03-19,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,186.0,15.0,False,0,6,3,3,250,281,74,257,1,0.0
2023-03-22,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,162.0,9.0,False,0,2,4,3,247,278,71,254,1,0.0
2023-03-25,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,120.0,12.0,False,0,5,4,3,244,275,68,251,1,0.0
2023-03-28,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,1,4,3,241,272,65,248,1,0.0
2023-03-31,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,42.0,5.0,False,0,4,5,3,238,269,62,245,1,0.0
2023-04-03,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,57.0,2.0,False,0,0,1,4,235,266,59,242,1,0.0
2023-04-06,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,100.0,7.0,False,0,3,1,4,232,263,56,239,1,0.0
2023-04-09,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,49.0,13.0,False,0,6,2,4,229,260,53,236,1,0.0
2023-04-12,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,37.0,4.0,False,0,2,2,4,226,257,50,233,1,0.0
2023-04-15,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,3,4,223,254,47,230,1,0.0
2023-04-18,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,39.0,4.0,False,0,1,3,4,220,251,44,227,1,0.0
2023-04-21,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,48.0,6.0,False,0,4,3,4,217,248,41,224,1,0.0
2023-04-24,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,170.0,17.0,False,0,0,4,4,214,245,38,221,1,0.0
2023-04-27,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,224.0,22.0,False,0,3,4,4,211,242,35,218,1,0.0
2023-04-30,PI-DMDCFMJ,3,39.99,39.99,37.99,39.99,153.0,12.0,False,0,6,5,4,208,239,32,215,1,0.0
2023-05-03,PI-DMDCFMJ,1,39.99,39.99,37.99,39.99,52.0,2.0,False,0,2,1,5,205,236,29,212,1,0.0
2023-05-06,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,5,1,5,202,233,26,209,1,0.0
2023-05-09,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,106.0,3.0,False,0,1,2,5,199,230,23,206,1,0.0
2023-05-12,PI-DMDCFMJ,9,39.99,39.99,37.99,39.99,164.0,46.0,False,0,4,2,5,196,227,20,203,1,0.0
2023-05-15,PI-DMDCFMJ,2,39.99,39.99,37.99,39.99,138.0,20.0,False,0,0,3,5,193,224,17,200,1,0.0
2023-05-18,PI-DMDCFMJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False,0,3,3,5,190,221,14,197,1,0.0
2023-05-21,PI-DMDCFMJ,4,39.99,39.99,37.99,39.99,149.0,15.0,False,0,6,3,5,187,218,11,194,1,0.0
2023-05-24,PI-DMDCFMJ,5,39.99,39.99,37.99,39.99,256.0,26.0,False,0,2,4,5,184,215,8,191,1,0.0
2023-05-27,PI-DMDCFMJ,13,39.99,39.99,37.99,39.99,558.0,124.0,False,0,5,4,5,181,212,5,188,1,0.0
