creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change
2022-02-13,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-02-16,PI-DMDCFMK,3,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-02-19,PI-DMDCFMK,10,79.99,72.49,47.99,72.49,0.0,0.0,False
2022-02-22,PI-DMDCFMK,4,79.99,64.99,47.99,64.99,0.0,0.0,False
2022-02-25,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-02-28,PI-DMDCFMK,6,79.99,64.99,47.99,64.99,0.0,0.0,False
2022-03-03,PI-DMDCFMK,8,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-03-06,PI-DMDCFMK,5,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-09,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,0.0,0.0,True
2022-03-12,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-15,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-18,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-21,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-24,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-27,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-03-30,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-02,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-05,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-08,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-11,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-14,PI-DMDCFMK,2,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-04-17,PI-DMDCFMK,4,49.99,64.99,47.99,64.99,0.0,0.0,False
2022-04-20,PI-DMDCFMK,0,49.99,64.99,47.99,64.99,0.0,0.0,False
2022-04-23,PI-DMDCFMK,3,49.99,69.99,47.99,69.99,0.0,0.0,False
2022-04-26,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-04-29,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-05-02,PI-DMDCFMK,4,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-05,PI-DMDCFMK,4,64.99,79.99,47.99,79.99,0.0,0.0,True
2022-05-08,PI-DMDCFMK,2,79.99,79.99,47.99,79.99,0.0,0.0,True
2022-05-11,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-14,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-17,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-20,PI-DMDCFMK,3,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-23,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-26,PI-DMDCFMK,9,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-05-29,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-06-01,PI-DMDCFMK,2,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-06-04,PI-DMDCFMK,7,79.99,64.99,47.99,64.99,0.0,0.0,False
2022-06-07,PI-DMDCFMK,2,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-06-10,PI-DMDCFMK,4,48.99,49.99,47.99,49.99,0.0,0.0,True
2022-06-13,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,True
2022-06-16,PI-DMDCFMK,1,79.99,79.99,47.99,79.99,0.0,0.0,True
2022-06-19,PI-DMDCFMK,4,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-06-22,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-06-25,PI-DMDCFMK,3,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-06-28,PI-DMDCFMK,3,79.99,64.99,47.99,64.99,0.0,0.0,False
2022-07-01,PI-DMDCFMK,3,79.99,64.99,47.99,64.99,0.0,0.0,False
2022-07-04,PI-DMDCFMK,10,79.99,54.99,47.99,54.99,0.0,0.0,False
2022-07-07,PI-DMDCFMK,6,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-07-10,PI-DMDCFMK,4,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-07-13,PI-DMDCFMK,7,72.49,57.49,47.99,57.49,0.0,0.0,True
2022-07-16,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,True
2022-07-19,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-07-22,PI-DMDCFMK,2,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-07-25,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-07-28,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-07-31,PI-DMDCFMK,12,49.99,74.99,47.99,74.99,0.0,0.0,False
2022-08-03,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-08-06,PI-DMDCFMK,4,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-08-09,PI-DMDCFMK,0,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-08-12,PI-DMDCFMK,8,49.99,72.49,47.99,72.49,0.0,0.0,False
2022-08-15,PI-DMDCFMK,3,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-08-18,PI-DMDCFMK,6,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-08-21,PI-DMDCFMK,7,79.99,79.99,47.99,79.99,0.0,0.0,True
2022-08-24,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-08-27,PI-DMDCFMK,5,79.99,69.99,47.99,69.99,0.0,0.0,False
2022-08-30,PI-DMDCFMK,9,79.99,73.99,47.99,73.99,0.0,0.0,False
2022-09-02,PI-DMDCFMK,6,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-09-05,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-09-08,PI-DMDCFMK,4,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-09-11,PI-DMDCFMK,9,79.99,61.989999999999995,47.99,61.989999999999995,0.0,0.0,False
2022-09-14,PI-DMDCFMK,1,79.99,49.99,47.99,49.99,0.0,0.0,False
2022-09-17,PI-DMDCFMK,10,79.99,59.99,47.99,59.99,0.0,0.0,False
2022-09-20,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,True
2022-09-23,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-09-26,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-09-29,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-02,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-05,PI-DMDCFMK,10,49.99,54.99,47.99,54.99,0.0,0.0,False
2022-10-08,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-11,PI-DMDCFMK,3,49.99,64.99,47.99,64.99,0.0,0.0,False
2022-10-14,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-17,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-20,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-23,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-26,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-10-29,PI-DMDCFMK,2,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-11-01,PI-DMDCFMK,3,49.99,79.99,47.99,79.99,0.0,0.0,False
2022-11-04,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-11-07,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-11-10,PI-DMDCFMK,4,59.99,79.99,47.99,79.99,0.0,0.0,True
2022-11-13,PI-DMDCFMK,3,79.99,79.99,47.99,79.99,0.0,0.0,True
2022-11-16,PI-DMDCFMK,0,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-11-19,PI-DMDCFMK,7,79.99,72.49,47.99,72.49,0.0,0.0,False
2022-11-22,PI-DMDCFMK,3,79.99,79.99,47.99,79.99,0.0,0.0,False
2022-11-25,PI-DMDCFMK,23,79.99,74.99,47.99,74.99,0.0,0.0,False
2022-11-28,PI-DMDCFMK,5,79.99,59.99,47.99,59.99,0.0,0.0,False
2022-12-01,PI-DMDCFMK,9,79.99,72.49,47.99,72.49,0.0,0.0,False
2022-12-04,PI-DMDCFMK,12,79.99,67.13285714285713,47.99,67.13285714285713,0.0,0.0,False
2022-12-07,PI-DMDCFMK,18,71.41857142857143,54.27571428571429,47.99,54.27571428571429,0.0,0.0,True
2022-12-10,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,True
2022-12-13,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-12-16,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,0.0,0.0,False
2022-12-19,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,123.0,7.0,False
2022-12-22,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,81.0,6.0,False
2022-12-25,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,62.0,3.0,False
2022-12-28,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,48.0,6.0,False
2022-12-31,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,163.0,22.0,False
2023-01-03,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,119.0,5.0,False
2023-01-06,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-01-09,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,107.0,12.0,False
2023-01-12,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-01-15,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,57.0,5.0,False
2023-01-18,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,93.0,21.0,False
2023-01-21,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,218.0,30.0,False
2023-01-24,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,128.0,20.0,False
2023-01-27,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,114.0,14.0,False
2023-01-30,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,43.0,8.0,False
2023-02-02,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-02-05,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,127.0,4.0,False
2023-02-08,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,118.0,9.0,False
2023-02-11,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,127.0,2.0,False
2023-02-14,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,62.0,6.0,False
2023-02-17,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,290.0,56.0,False
2023-02-20,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,129.0,24.0,False
2023-02-23,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,75.0,3.0,False
2023-02-26,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,214.0,42.0,False
2023-03-01,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,179.0,4.0,False
2023-03-04,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,56.0,9.0,False
2023-03-07,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-03-10,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,105.0,2.0,False
2023-03-13,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,56.0,8.0,False
2023-03-16,PI-DMDCFMK,19,49.99,49.99,47.99,49.99,223.0,44.0,False
2023-03-19,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,110.0,26.0,False
2023-03-22,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,204.0,27.0,False
2023-03-25,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,60.0,7.0,False
2023-03-28,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,205.0,34.0,False
2023-03-31,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,41.0,8.0,False
2023-04-03,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,57.0,2.0,False
2023-04-06,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-04-09,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,214.0,23.0,False
2023-04-12,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,69.0,4.0,False
2023-04-15,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,152.0,20.0,False
2023-04-18,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,55.0,4.0,False
2023-04-21,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,105.0,16.0,False
2023-04-24,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,128.0,16.0,False
2023-04-27,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,169.0,36.0,False
2023-04-30,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,243.0,48.0,False
2023-05-03,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,150.0,14.0,False
2023-05-06,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-05-09,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,58.0,22.0,False
2023-05-12,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-05-15,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,86.0,4.0,False
2023-05-18,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,28.0,1.0,False
2023-05-21,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,37.0,5.0,False
2023-05-24,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,48.0,4.0,False
2023-05-27,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,268.0,20.0,False
2023-05-30,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,230.0,24.0,False
2023-06-02,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,142.0,12.0,False
2023-06-05,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,144.0,7.0,False
2023-06-08,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,300.0,4.0,False
2023-06-11,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,106.0,9.0,False
2023-06-14,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,66.0,4.0,False
2023-06-17,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,163.0,5.0,False
2023-06-20,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,82.0,7.0,False
2023-06-23,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,45.0,10.0,False
2023-06-26,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-06-29,PI-DMDCFMK,9,49.99,49.99,47.99,49.99,174.0,32.0,False
2023-07-02,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,44.0,3.0,False
2023-07-05,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,85.0,7.0,False
2023-07-08,PI-DMDCFMK,6,49.99,49.99,47.99,49.99,186.0,0.0,False
2023-07-11,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-07-14,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,39.0,8.0,False
2023-07-17,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,134.0,19.0,False
2023-07-20,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,98.0,6.0,False
2023-07-23,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,42.0,2.0,False
2023-07-26,PI-DMDCFMK,8,49.99,49.99,47.99,49.99,213.0,41.0,False
2023-07-29,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-08-01,PI-DMDCFMK,7,49.99,49.99,47.99,49.99,194.0,6.0,False
2023-08-04,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-08-07,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-08-10,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,62.0,0.0,False
2023-08-13,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,159.0,24.0,False
2023-08-16,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,46.0,1.0,False
2023-08-19,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,104.0,15.0,False
2023-08-22,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,47.0,2.0,False
2023-08-25,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,24.0,21.0,False
2023-08-28,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-08-31,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,0.0,10.0,False
2023-09-03,PI-DMDCFMK,3,49.99,49.99,47.99,49.99,0.0,4.0,False
2023-09-06,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,6.0,False
2023-09-09,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-09-12,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,0.0,2.0,False
2023-09-15,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-09-18,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,28.0,4.0,False
2023-09-21,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,53.0,1.0,False
2023-09-24,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,120.0,7.0,False
2023-09-27,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,142.0,16.0,False
2023-09-30,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,117.0,10.0,False
2023-10-03,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,103.0,19.0,False
2023-10-06,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,186.0,0.0,False
2023-10-09,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,30.0,2.0,False
2023-10-12,PI-DMDCFMK,2,49.99,49.99,47.99,49.99,46.0,3.0,False
2023-10-15,PI-DMDCFMK,1,49.99,49.99,47.99,49.99,23.0,3.0,False
2023-10-18,PI-DMDCFMK,0,49.99,49.99,47.99,49.99,0.0,0.0,False
2023-10-21,PI-DMDCFMK,5,49.99,49.99,47.99,49.99,120.0,57.0,False
2023-10-24,PI-DMDCFMK,4,49.99,49.99,47.99,49.99,27.0,9.0,False
2020-07-29,PI-DMDCMEJ,10,69.99,69.99,,69.99,0.0,0.0,True
2020-08-01,PI-DMDCMEJ,12,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-04,PI-DMDCMEJ,11,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-07,PI-DMDCMEJ,7,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-10,PI-DMDCMEJ,15,67.65666666666667,69.99,66.99,69.99,0.0,0.0,True
2020-08-13,PI-DMDCMEJ,7,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-08-16,PI-DMDCMEJ,20,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-19,PI-DMDCMEJ,18,68.32333333333332,69.99,66.99,69.99,0.0,0.0,True
2020-08-22,PI-DMDCMEJ,10,69.99,69.99,66.99,69.99,0.0,0.0,True
2020-08-25,PI-DMDCMEJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-28,PI-DMDCMEJ,9,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-08-31,PI-DMDCMEJ,6,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-03,PI-DMDCMEJ,5,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-06,PI-DMDCMEJ,20,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-09,PI-DMDCMEJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-12,PI-DMDCMEJ,3,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-15,PI-DMDCMEJ,2,69.99,39.99,66.99,39.99,0.0,0.0,False
2020-09-18,PI-DMDCMEJ,2,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-21,PI-DMDCMEJ,6,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-09-24,PI-DMDCMEJ,0,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-09-27,PI-DMDCMEJ,2,69.99,39.99,66.99,39.99,0.0,0.0,True
2020-09-30,PI-DMDCMEJ,12,39.99,39.99,66.99,39.99,0.0,0.0,True
2020-10-03,PI-DMDCMEJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-06,PI-DMDCMEJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-09,PI-DMDCMEJ,0,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-12,PI-DMDCMEJ,5,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-15,PI-DMDCMEJ,2,39.99,39.99,66.99,39.99,0.0,0.0,False
2020-10-18,PI-DMDCMEJ,5,39.99,39.99,37.99,39.99,0.0,0.0,False
2020-10-21,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False
2020-10-24,PI-DMDCMEJ,13,39.99,39.99,37.99,39.99,0.0,0.0,False
2020-10-27,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False
2020-10-30,PI-DMDCMEJ,3,37.99,39.99,37.99,39.99,0.0,0.0,True
2020-11-02,PI-DMDCMEJ,1,37.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-05,PI-DMDCMEJ,6,37.99,54.99,37.99,54.99,0.0,0.0,False
2020-11-08,PI-DMDCMEJ,4,37.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False
2020-11-11,PI-DMDCMEJ,11,43.656666666666666,59.99,37.99,59.99,0.0,0.0,True
2020-11-14,PI-DMDCMEJ,14,69.99,69.99,37.99,69.99,0.0,0.0,True
2020-11-17,PI-DMDCMEJ,15,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-20,PI-DMDCMEJ,17,69.99,69.99,37.99,69.99,0.0,0.0,False
2020-11-23,PI-DMDCMEJ,18,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-11-26,PI-DMDCMEJ,23,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-11-29,PI-DMDCMEJ,33,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-02,PI-DMDCMEJ,46,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-05,PI-DMDCMEJ,37,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-08,PI-DMDCMEJ,27,69.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-11,PI-DMDCMEJ,39,67.27571428571429,69.99,66.99,69.99,0.0,0.0,True
2020-12-14,PI-DMDCMEJ,17,66.99,69.99,66.99,69.99,0.0,0.0,True
2020-12-17,PI-DMDCMEJ,49,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-20,PI-DMDCMEJ,42,66.99,69.99,66.99,69.99,0.0,0.0,False
2020-12-23,PI-DMDCMEJ,43,67.59,69.99,66.99,69.99,0.0,0.0,True
2020-12-26,PI-DMDCMEJ,43,69.99,69.99,66.99,69.99,0.0,0.0,True
2020-12-29,PI-DMDCMEJ,19,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-01,PI-DMDCMEJ,32,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-04,PI-DMDCMEJ,15,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-07,PI-DMDCMEJ,9,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-10,PI-DMDCMEJ,32,69.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-13,PI-DMDCMEJ,26,69.56142857142856,69.99,66.99,69.99,0.0,0.0,True
2021-01-16,PI-DMDCMEJ,29,66.99,69.99,66.99,69.99,0.0,0.0,True
2021-01-19,PI-DMDCMEJ,29,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-22,PI-DMDCMEJ,27,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-25,PI-DMDCMEJ,19,66.99,69.99,66.99,69.99,0.0,0.0,False
2021-01-28,PI-DMDCMEJ,13,68.865,66.24,57.32333333333333,66.24,0.0,0.0,True
2021-01-31,PI-DMDCMEJ,9,69.99,57.989999999999995,37.99,57.989999999999995,0.0,0.0,True
2021-02-03,PI-DMDCMEJ,12,69.99,57.13285714285714,37.99,57.13285714285714,0.0,0.0,False
2021-02-06,PI-DMDCMEJ,11,69.99,51.989999999999995,37.99,51.989999999999995,0.0,0.0,False
2021-02-09,PI-DMDCMEJ,16,69.99,43.74,37.99,43.74,0.0,0.0,False
2021-02-12,PI-DMDCMEJ,17,69.99,46.656666666666666,37.99,46.656666666666666,0.0,0.0,False
2021-02-15,PI-DMDCMEJ,12,69.99,44.99,37.99,44.99,0.0,0.0,False
2021-02-18,PI-DMDCMEJ,0,69.99,44.99,37.99,44.99,0.0,0.0,False
2021-02-21,PI-DMDCMEJ,2,69.99,39.99,37.99,39.99,0.0,0.0,False
2021-02-24,PI-DMDCMEJ,6,59.32333333333333,39.99,37.99,39.99,0.0,0.0,True
2021-02-27,PI-DMDCMEJ,0,59.32333333333333,39.99,37.99,39.99,0.0,0.0,False
2021-03-02,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,True
2021-03-05,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-08,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-11,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-14,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-17,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-20,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-23,PI-DMDCMEJ,2,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-26,PI-DMDCMEJ,6,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-03-29,PI-DMDCMEJ,3,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-04-01,PI-DMDCMEJ,0,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-04-04,PI-DMDCMEJ,4,39.99,49.99,37.99,49.99,0.0,0.0,False
2021-04-07,PI-DMDCMEJ,0,39.99,49.99,37.99,49.99,0.0,0.0,False
2021-04-10,PI-DMDCMEJ,4,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-04-13,PI-DMDCMEJ,7,39.99,39.99,37.99,39.99,0.0,0.0,False
2021-04-16,PI-DMDCMEJ,9,39.99,45.99,37.99,45.99,0.0,0.0,False
2021-04-19,PI-DMDCMEJ,4,39.99,59.99,37.99,59.99,0.0,0.0,False
2021-04-22,PI-DMDCMEJ,3,39.99,69.99,37.99,69.99,0.0,0.0,False
2021-04-25,PI-DMDCMEJ,3,39.99,69.99,37.99,69.99,0.0,0.0,False
2021-04-28,PI-DMDCMEJ,3,39.99,54.989999999999995,37.99,54.989999999999995,0.0,0.0,False
